Order ID,Order Date,Shipping Date,Shipping Mode,Customer ID,Customer Name,Segment,City,State,Country,Product ID,Product Name,Category,Sub-Category,Sales,Quantity,Discount,Profit,Shipping Cost
IN-2022-DE132557-41517,31/8/2022,6/9/2022,Standard Class,DE-132557,Deanra Eno,Home Office,Wodonga,Victoria,Australia,FUR-CH-5371,"Novimex Chairmat, Black",Furniture,Chairs,97,2,0.1,35,8
ID-2022-MC175757-41594,16/11/2022,21/11/2022,Second Class,MC-175757,Matt Collins,Consumer,Gold Coast,Queensland,Australia,OFF-BI-4804,"Ibico 3-Hole Punch, Durable",Office Supplies,Binders,76,4,0.4,-20,8
IN-2022-DP1316592-41299,25/1/2022,30/1/2022,Standard Class,DP-1316592,David Philippe,Consumer,Timaru,Canterbury,New Zealand,TEC-PH-5830,"Samsung Office Telephone, Full Size",Technology,Phones,266,4,0,21,8
IN-2022-HJ148757-41511,25/8/2022,27/8/2022,First Class,HJ-148757,Heather Jas,Home Office,Katoomba,New South Wales,Australia,OFF-AR-3464,"BIC Pens, Blue",Office Supplies,Art,38,3,0.1,6,8
IN-2022-JL152357-41304,30/1/2022,4/2/2022,Standard Class,JL-152357,Janet Lee,Consumer,Wodonga,Victoria,Australia,TEC-PH-5253,"Motorola Headset, VoIP",Technology,Phones,215,3,0.1,7,8
ID-2022-PF191207-41286,12/1/2022,13/1/2022,First Class,PF-191207,Peter Fuller,Consumer,Gold Coast,Queensland,Australia,OFF-PA-3999,"Eaton Message Books, Multicolor",Office Supplies,Paper,52,4,0.4,-15,8
IN-2022-AP1072092-41409,15/5/2022,17/5/2022,Second Class,AP-1072092,Anne Pryor,Home Office,New Plymouth,Taranaki,New Zealand,OFF-EN-4904,"Jiffy Business Envelopes, Security-Tint",Office Supplies,Envelopes,31,2,0,6,8
IN-2022-AS102257-41517,31/8/2022,5/9/2022,Standard Class,AS-102257,Alan Schoenberger,Corporate,Perth,Western Australia,Australia,OFF-AR-5930,"Sanford Sketch Pad, Blue",Office Supplies,Art,122,3,0.1,16,8
IN-2022-EH1418592-41300,26/1/2022,28/1/2022,Second Class,EH-1418592,Evan Henry,Consumer,Wellington,Wellington,New Zealand,OFF-ST-4060,"Eldon Folders, Blue",Office Supplies,Storage,101,6,0,31,8
ID-2022-JL1585092-41317,12/2/2022,12/2/2022,Same Day,JL-1585092,John Lucas,Consumer,Auckland,Auckland,New Zealand,TEC-AC-3390,"Belkin Memory Card, Programmable",Technology,Accessories,69,1,0.4,-22,8
IN-2022-TT212657-41607,29/11/2022,1/12/2022,Second Class,TT-212657,Tim Taslimi,Corporate,Newcastle,New South Wales,Australia,FUR-CH-4629,"Hon Bag Chairs, Set of Two",Furniture,Chairs,284,6,0,68,8
IN-2022-BD117257-41578,31/10/2022,4/11/2022,Standard Class,BD-117257,Bruce Degenhardt,Consumer,Sydney,New South Wales,Australia,OFF-SU-4320,"Fiskars Shears, High Speed",Office Supplies,Supplies,85,2,0.1,21,8
ID-2022-DP130007-41310,5/2/2022,9/2/2022,Second Class,DP-130007,Darren Powers,Consumer,Kwinana,Western Australia,Australia,FUR-BO-5961,"Sauder Floating Shelf Set, Pine",Furniture,Bookcases,156,2,0.6,-195,8
IN-2022-SN207107-41565,18/10/2022,23/10/2022,Second Class,SN-207107,Steve Nguyen,Home Office,Gold Coast,Queensland,Australia,FUR-FU-3034,"Advantus Frame, Durable",Furniture,Furnishings,97,1,0.1,11,8
IN-2022-CC122207-41416,22/5/2022,26/5/2022,Standard Class,CC-122207,Chris Cortes,Consumer,Perth,Western Australia,Australia,OFF-SU-6179,"Stiletto Shears, Steel",Office Supplies,Supplies,213,5,0.1,0,8
IN-2022-XP218657-41523,6/9/2022,8/9/2022,Second Class,XP-218657,Xylona Preis,Consumer,Mackay,Queensland,Australia,TEC-PH-3135,"Apple Headset, with Caller ID",Technology,Phones,65,1,0.1,2,8
ID-2022-SC205757-41314,9/2/2022,13/2/2022,Second Class,SC-205757,Sonia Cooley,Consumer,Wodonga,Victoria,Australia,OFF-PA-6607,"Xerox Computer Printout Paper, Premium",Office Supplies,Paper,47,2,0.1,19,8
IN-2022-MH174407-41425,31/5/2022,3/6/2022,First Class,MH-174407,Mark Haberlin,Corporate,Melbourne,Victoria,Australia,OFF-BI-6380,"Wilson Jones Binder, Economy",Office Supplies,Binders,35,3,0.1,3,8
IN-2022-KH166907-41437,12/6/2022,15/6/2022,Second Class,KH-166907,Kristen Hastings,Corporate,Perth,Western Australia,Australia,OFF-BI-6369,"Wilson Jones 3-Hole Punch, Clear",Office Supplies,Binders,74,3,0.1,4,8
IN-2022-HG148457-41530,13/9/2022,17/9/2022,Standard Class,HG-148457,Harry Greene,Consumer,Newcastle,New South Wales,Australia,OFF-BI-3713,"Cardinal 3-Hole Punch, Durable",Office Supplies,Binders,54,2,0.1,18,7
IN-2022-MC1742592-41543,26/9/2022,30/9/2022,Second Class,MC-1742592,Mark Cousins,Corporate,Porirua,Wellington,New Zealand,OFF-SU-2991,"Acme Scissors, Steel",Office Supplies,Supplies,49,2,0,6,7
IN-2022-MS1777092-41440,15/6/2022,18/6/2022,Second Class,MS-1777092,Maxwell Schwartz,Consumer,Wellington,Wellington,New Zealand,OFF-AR-3494,"Binney & Smith Pencil Sharpener, Water Color",Office Supplies,Art,26,1,0,11,7
IN-2022-TB213557-41524,7/9/2022,12/9/2022,Standard Class,TB-213557,Todd Boyes,Corporate,Wodonga,Victoria,Australia,TEC-MA-6151,"StarTech Receipt Printer, Durable",Technology,Machines,99,1,0.1,17,7
IN-2022-DP131057-41391,27/4/2022,29/4/2022,Second Class,DP-131057,Dave Poirier,Corporate,Wagga Wagga,New South Wales,Australia,OFF-AR-5904,"Sanford Canvas, Fluorescent",Office Supplies,Art,103,2,0,32,7
IN-2022-FM143807-41419,25/5/2022,27/5/2022,Second Class,FM-143807,Fred McMath,Consumer,Wodonga,Victoria,Australia,OFF-PA-5892,"SanDisk Parchment Paper, Premium",Office Supplies,Paper,60,4,0.1,11,7
IN-2022-SH203957-41590,12/11/2022,16/11/2022,Standard Class,SH-203957,Shahid Hopkins,Consumer,Wollongong,New South Wales,Australia,FUR-CH-4700,"Hon Steel Folding Chair, Set of Two",Furniture,Chairs,150,2,0.1,65,7
IN-2022-JM152507-41416,22/5/2022,27/5/2022,Standard Class,JM-152507,Janet Martin,Consumer,Melbourne,Victoria,Australia,FUR-BO-5954,"Sauder Corner Shelving, Pine",Furniture,Bookcases,133,1,0.1,11,7
IN-2022-EB1397592-41308,3/2/2022,6/2/2022,First Class,EB-1397592,Erica Bern,Corporate,Auckland,Auckland,New Zealand,TEC-AC-5860,"SanDisk Flash Drive, Bluetooth",Technology,Accessories,94,4,0.4,7,7
IN-2022-TB2159592-41385,21/4/2022,23/4/2022,Second Class,TB-2159592,Troy Blackwell,Consumer,Whangarei,Northland,New Zealand,TEC-AC-5099,"Logitech Flash Drive, Bluetooth",Technology,Accessories,61,2,0,23,7
IN-2022-GH144257-41489,3/8/2022,8/8/2022,Standard Class,GH-144257,Gary Hwang,Consumer,Bendigo,Victoria,Australia,OFF-EN-5044,"Kraft Peel and Seal, with clear poly window",Office Supplies,Envelopes,43,2,0.1,17,7
ID-2022-BS118007-41408,14/5/2022,18/5/2022,Standard Class,BS-118007,Bryan Spruell,Home Office,Canberra,Australian Capital Territory,Australia,FUR-FU-3048,"Advantus Photo Frame, Duo Pack",Furniture,Furnishings,190,6,0.4,-6,7
ID-2022-EM140657-41411,17/5/2022,21/5/2022,Second Class,EM-140657,Erin Mull,Consumer,Adelaide,South Australia,Australia,OFF-LA-4688,"Hon Round Labels, Laser Printer Compatible",Office Supplies,Labels,47,8,0.1,4,7
IN-2022-CR125807-41607,29/11/2022,1/12/2022,Second Class,CR-125807,Clay Rozendal,Home Office,Queanbeyan,New South Wales,Australia,OFF-AR-6119,"Stanley Pencil Sharpener, Fluorescent",Office Supplies,Art,89,4,0.1,17,7
IN-2022-DM133457-41306,1/2/2022,3/2/2022,First Class,DM-133457,Denise Monton,Corporate,Newcastle,New South Wales,Australia,OFF-EN-4910,"Jiffy Interoffice Envelope, Recycled",Office Supplies,Envelopes,162,4,0.1,68,7
IN-2022-MM172607-41438,13/6/2022,20/6/2022,Standard Class,MM-172607,Magdelene Morse,Consumer,Perth,Western Australia,Australia,TEC-CO-4779,"HP Ink, High-Speed",Technology,Copiers,114,1,0.1,41,7
ID-2022-SC203057-41488,2/8/2022,8/8/2022,Standard Class,SC-203057,Sean Christensen,Consumer,Adelaide,South Australia,Australia,FUR-CH-5802,"SAFCO Steel Folding Chair, Red",Furniture,Chairs,154,2,0.1,17,7
IN-2022-GM146807-41403,9/5/2022,14/5/2022,Standard Class,GM-146807,Greg Matthias,Consumer,Melbourne,Victoria,Australia,OFF-ST-4294,"Fellowes Trays, Industrial",Office Supplies,Storage,104,2,0.1,10,7
ID-2022-KL1664592-41324,19/2/2022,23/2/2022,Second Class,KL-1664592,Ken Lonsdale,Consumer,Nelson,Nelson,New Zealand,FUR-FU-4101,"Eldon Stacking Tray, Black",Furniture,Furnishings,75,4,0.4,3,7
IN-2022-GT147107-41607,29/11/2022,30/11/2022,First Class,GT-147107,Greg Tran,Consumer,Adelaide,South Australia,Australia,OFF-BI-2897,"Acco Binder, Economy",Office Supplies,Binders,40,3,0.1,9,7
ID-2022-KH1669092-41601,23/11/2022,28/11/2022,Standard Class,KH-1669092,Kristen Hastings,Corporate,Manukau City,Auckland,New Zealand,OFF-SU-2995,"Acme Shears, Serrated",Office Supplies,Supplies,111,4,0.4,-54,7
ID-2022-SC203057-41488,2/8/2022,8/8/2022,Standard Class,SC-203057,Sean Christensen,Consumer,Adelaide,South Australia,Australia,OFF-BI-2883,"Acco 3-Hole Punch, Economy",Office Supplies,Binders,81,3,0.1,4,7
IN-2022-RE194507-41489,3/8/2022,7/8/2022,Standard Class,RE-194507,Richard Eichhorn,Consumer,Newcastle,New South Wales,Australia,OFF-SU-6162,"Stiletto Box Cutter, Serrated",Office Supplies,Supplies,88,3,0.1,35,7
IN-2022-CC121457-41531,14/9/2022,17/9/2022,Second Class,CC-121457,Charles Crestani,Consumer,Forster,New South Wales,Australia,OFF-SU-4303,"Fiskars Box Cutter, Easy Grip",Office Supplies,Supplies,74,2,0,16,7
IN-2022-XP218657-41523,6/9/2022,8/9/2022,Second Class,XP-218657,Xylona Preis,Consumer,Mackay,Queensland,Australia,OFF-FA-3056,"Advantus Push Pins, Bulk Pack",Office Supplies,Fasteners,51,4,0.1,16,7
IN-2022-RH195107-41573,26/10/2022,30/10/2022,Standard Class,RH-195107,Rick Huthwaite,Home Office,Melbourne,Victoria,Australia,FUR-CH-4523,"Harbour Creations Chairmat, Black",Furniture,Chairs,62,1,0.1,0,7
IN-2022-HG148457-41570,23/10/2022,30/10/2022,Standard Class,HG-148457,Harry Greene,Consumer,Newcastle,New South Wales,Australia,OFF-AP-4968,"KitchenAid Toaster, Black",Office Supplies,Appliances,84,1,0,7,6
IN-2022-SN207107-41515,29/8/2022,30/8/2022,First Class,SN-207107,Steve Nguyen,Home Office,Gold Coast,Queensland,Australia,OFF-BI-3186,"Avery 3-Hole Punch, Clear",Office Supplies,Binders,49,2,0.1,0,6
ID-2022-TS215057-41599,21/11/2022,23/11/2022,Second Class,TS-215057,Tony Sayre,Consumer,Traralgon,Victoria,Australia,OFF-BI-3255,"Avery Binding Machine, Clear",Office Supplies,Binders,57,2,0.4,-28,6
ID-2022-EM140657-41411,17/5/2022,21/5/2022,Second Class,EM-140657,Erin Mull,Consumer,Adelaide,South Australia,Australia,OFF-PA-4183,"Enermax Parchment Paper, Premium",Office Supplies,Paper,41,3,0.1,-4,6
IN-2022-BE114107-41367,3/4/2022,6/4/2022,Second Class,BE-114107,Bobby Elias,Consumer,Sydney,New South Wales,Australia,OFF-FA-3021,"Advantus Clamps, Bulk Pack",Office Supplies,Fasteners,34,2,0.1,11,6
ID-2022-BM1178592-41356,23/3/2022,28/3/2022,Standard Class,BM-1178592,Bryan Mills,Consumer,Nelson,Nelson,New Zealand,FUR-BO-5771,"Safco Corner Shelving, Traditional",Furniture,Bookcases,89,1,0.4,-2,6
IN-2022-JM155807-41464,9/7/2022,14/7/2022,Standard Class,JM-155807,Jill Matthias,Consumer,Perth,Western Australia,Australia,FUR-CH-4697,"Hon Steel Folding Chair, Adjustable",Furniture,Chairs,75,1,0.1,32,6
IN-2022-KA165257-41369,5/4/2022,9/4/2022,Standard Class,KA-165257,Kelly Andreada,Consumer,Melbourne,Victoria,Australia,OFF-ST-6059,"Smead Shelving, Single Width",Office Supplies,Storage,88,2,0.1,-5,6
IN-2022-EM1396092-41289,15/1/2022,20/1/2022,Second Class,EM-1396092,Eric Murdock,Consumer,Lower Hutt,Wellington,New Zealand,TEC-AC-5102,"Logitech Flash Drive, USB",Technology,Accessories,184,6,0,77,6
IN-2022-MK1816092-41390,26/4/2022,30/4/2022,Second Class,MK-1816092,Mike Kennedy,Consumer,Masterton,Wellington,New Zealand,FUR-CH-4632,"Hon Chairmat, Red",Furniture,Chairs,111,2,0,27,6
IN-2022-TT212657-41607,29/11/2022,1/12/2022,Second Class,TT-212657,Tim Taslimi,Corporate,Newcastle,New South Wales,Australia,FUR-FU-3025,"Advantus Clock, Durable",Furniture,Furnishings,96,2,0,31,6
IN-2022-DB129107-41296,22/1/2022,26/1/2022,Standard Class,DB-129107,Daniel Byrd,Home Office,Sunbury,Victoria,Australia,TEC-MA-5541,"Panasonic Calculator, Wireless",Technology,Machines,45,1,0.1,1,6
IN-2022-PG1889592-41570,23/10/2022,23/10/2022,Same Day,PG-1889592,Paul Gonzalez,Consumer,Manukau City,Auckland,New Zealand,OFF-SU-6178,"Stiletto Shears, Serrated",Office Supplies,Supplies,26,1,0.4,1,6
ID-2022-KA165257-41571,24/10/2022,25/10/2022,First Class,KA-165257,Kelly Andreada,Consumer,Gold Coast,Queensland,Australia,OFF-FA-6197,"Stockwell Rubber Bands, 12 Pack",Office Supplies,Fasteners,19,2,0.4,-2,6
ID-2022-DS130307-41335,2/3/2022,8/3/2022,Standard Class,DS-130307,Darrin Sayre,Home Office,Canberra,Australian Capital Territory,Australia,TEC-AC-5226,"Memorex Router, USB",Technology,Accessories,1034,7,0.4,-86,6
IN-2022-NP186707-41474,19/7/2022,19/7/2022,Same Day,NP-186707,Nora Paige,Consumer,Broken Hill,New South Wales,Australia,OFF-PA-3997,"Eaton Memo Slips, Recycled",Office Supplies,Paper,36,3,0.1,16,6
IN-2022-RF197357-41545,28/9/2022,3/10/2022,Standard Class,RF-197357,Roland Fjeld,Consumer,Sydney,New South Wales,Australia,TEC-CO-4778,"HP Ink, Digital",Technology,Copiers,115,1,0.1,29,6
IN-2022-RS194207-41426,1/6/2022,5/6/2022,Second Class,RS-194207,Ricardo Sperren,Corporate,Wollongong,New South Wales,Australia,OFF-FA-6184,"Stockwell Clamps, 12 Pack",Office Supplies,Fasteners,65,4,0.1,29,6
IN-2022-JK153257-41320,15/2/2022,19/2/2022,Standard Class,JK-153257,Jason Klamczynski,Corporate,Perth,Western Australia,Australia,OFF-PA-5891,"SanDisk Parchment Paper, Multicolor",Office Supplies,Paper,65,4,0.1,19,6
ID-2022-KL1664592-41324,19/2/2022,23/2/2022,Second Class,KL-1664592,Ken Lonsdale,Consumer,Nelson,Nelson,New Zealand,FUR-FU-3066,"Advantus Stacking Tray, Durable",Furniture,Furnishings,94,6,0.4,-4,6
IN-2022-KH163607-41326,21/2/2022,25/2/2022,Standard Class,KH-163607,Katherine Hughes,Consumer,Sydney,New South Wales,Australia,OFF-ST-4283,"Fellowes Shelving, Industrial",Office Supplies,Storage,209,4,0.1,11,6
IN-2022-HF149957-41332,27/2/2022,28/2/2022,Same Day,HF-149957,Herbert Flentye,Consumer,Melton,Victoria,Australia,OFF-EN-4438,"GlobeWeis Clasp Envelope, with clear poly window",Office Supplies,Envelopes,60,5,0.1,15,6
IN-2022-TH211157-41548,1/10/2022,6/10/2022,Standard Class,TH-211157,Thea Hudgings,Corporate,Bunbury,Western Australia,Australia,OFF-SU-4130,"Elite Scissors, Steel",Office Supplies,Supplies,59,3,0.1,8,6
IN-2022-AO108107-41398,4/5/2022,9/5/2022,Standard Class,AO-108107,Anthony O'Donnell,Corporate,Gold Coast,Queensland,Australia,OFF-SU-4120,"Elite Letter Opener, Easy Grip",Office Supplies,Supplies,73,3,0.1,12,6
IN-2022-MZ173357-41340,7/3/2022,10/3/2022,First Class,MZ-173357,Maria Zettner,Home Office,Gold Coast,Queensland,Australia,OFF-LA-6051,"Smead Removable Labels, Adjustable",Office Supplies,Labels,58,6,0.1,26,6
ID-2022-BM1178592-41356,23/3/2022,28/3/2022,Standard Class,BM-1178592,Bryan Mills,Consumer,Nelson,Nelson,New Zealand,OFF-PA-6608,"Xerox Computer Printout Paper, Recycled",Office Supplies,Paper,31,2,0.4,-2,6
IN-2022-KH166907-41437,12/6/2022,15/6/2022,Second Class,KH-166907,Kristen Hastings,Corporate,Perth,Western Australia,Australia,OFF-SU-4303,"Fiskars Box Cutter, Easy Grip",Office Supplies,Supplies,100,3,0.1,13,6
ID-2022-KM162257-41402,8/5/2022,14/5/2022,Standard Class,KM-162257,Kalyca Meade,Corporate,Caloundra,Queensland,Australia,OFF-ST-6038,"Smead Folders, Blue",Office Supplies,Storage,83,8,0.4,-11,6
IN-2022-GD1459092-41586,8/11/2022,13/11/2022,Standard Class,GD-1459092,Giulietta Dortch,Corporate,Hamilton,Waikato,New Zealand,OFF-SU-4133,"Elite Shears, Serrated",Office Supplies,Supplies,87,2,0,32,6
ID-2022-CY127457-41441,16/6/2022,18/6/2022,First Class,CY-127457,Craig Yedwab,Corporate,Perth,Western Australia,Australia,OFF-PA-4484,"Green Bar Parchment Paper, Recycled",Office Supplies,Paper,29,2,0.1,0,6
ID-2022-WB218507-41511,25/8/2022,25/8/2022,Same Day,WB-218507,William Brown,Consumer,Melbourne,Victoria,Australia,OFF-ST-5688,"Rogers Box, Single Width",Office Supplies,Storage,43,2,0.1,-1,6
ID-2022-JM152657-41598,20/11/2022,26/11/2022,Standard Class,JM-152657,Janet Molinari,Corporate,Geelong,Victoria,Australia,OFF-SU-4991,"Kleencut Shears, Serrated",Office Supplies,Supplies,78,2,0.1,-3,5
IN-2022-BM117857-41593,15/11/2022,17/11/2022,Second Class,BM-117857,Bryan Mills,Consumer,Nowra,New South Wales,Australia,OFF-AR-5926,"Sanford Pens, Fluorescent",Office Supplies,Art,33,3,0.1,7,5
IN-2022-TH211007-41453,28/6/2022,30/6/2022,Second Class,TH-211007,Thea Hendricks,Consumer,Rockhampton,Queensland,Australia,OFF-EN-4443,"GlobeWeis Mailers, Recycled",Office Supplies,Envelopes,44,2,0.4,3,5
IN-2022-TP215657-41573,26/10/2022,30/10/2022,Second Class,TP-215657,Tracy Poddar,Corporate,Bendigo,Victoria,Australia,OFF-SU-4315,"Fiskars Scissors, Easy Grip",Office Supplies,Supplies,111,5,0.1,23,5
ID-2022-TC2114592-41291,17/1/2022,21/1/2022,Standard Class,TC-2114592,Theresa Coyne,Corporate,Manukau City,Auckland,New Zealand,OFF-BI-4826,"Ibico Hole Reinforcements, Recycled",Office Supplies,Binders,35,8,0.4,-2,5
IN-2022-JE157157-41524,7/9/2022,9/9/2022,Second Class,JE-157157,Joe Elijah,Consumer,Brisbane,Queensland,Australia,OFF-BI-2901,"Acco Binding Machine, Economy",Office Supplies,Binders,45,1,0.1,0,5
IN-2022-LO171707-41591,13/11/2022,20/11/2022,Standard Class,LO-171707,Lori Olson,Corporate,Bendigo,Victoria,Australia,OFF-AR-5904,"Sanford Canvas, Fluorescent",Office Supplies,Art,139,3,0.1,32,5
ID-2022-DL133307-41626,18/12/2022,18/12/2022,Same Day,DL-133307,Denise Leinenbach,Consumer,Brisbane,Queensland,Australia,TEC-AC-4178,"Enermax Numeric Keypad, Bluetooth",Technology,Accessories,103,2,0.1,-6,5
IN-2022-DM133457-41306,1/2/2022,6/2/2022,Standard Class,DM-133457,Denise Monton,Corporate,Sunbury,Victoria,Australia,OFF-BI-6377,"Wilson Jones Binder Covers, Recycled",Office Supplies,Binders,41,4,0.1,9,5
IN-2022-HG150257-41370,6/4/2022,8/4/2022,First Class,HG-150257,Hunter Glantz,Consumer,Sydney,New South Wales,Australia,OFF-EN-4903,"Jiffy Business Envelopes, Recycled",Office Supplies,Envelopes,53,4,0.1,2,5
IN-2022-AP1072092-41409,15/5/2022,17/5/2022,Second Class,AP-1072092,Anne Pryor,Home Office,New Plymouth,Taranaki,New Zealand,OFF-LA-4533,"Harbour Creations File Folder Labels, 5000 Label Set",Office Supplies,Labels,36,4,0,18,5
ID-2022-KM162257-41501,15/8/2022,19/8/2022,Standard Class,KM-162257,Kalyca Meade,Corporate,Geelong,Victoria,Australia,OFF-FA-5480,"OIC Staples, 12 Pack",Office Supplies,Fasteners,38,4,0.1,3,5
IN-2022-AS102257-41517,31/8/2022,5/9/2022,Standard Class,AS-102257,Alan Schoenberger,Corporate,Perth,Western Australia,Australia,FUR-FU-3023,"Advantus Clock, Black",Furniture,Furnishings,138,3,0.1,27,5
IN-2022-BC1112592-41401,7/5/2022,10/5/2022,First Class,BC-1112592,Becky Castell,Home Office,Whangarei,Northland,New Zealand,OFF-SU-4975,"Kleencut Box Cutter, Serrated",Office Supplies,Supplies,62,2,0,22,5
IN-2022-MZ173357-41340,7/3/2022,10/3/2022,First Class,MZ-173357,Maria Zettner,Home Office,Gold Coast,Queensland,Australia,OFF-AR-6111,"Stanley Highlighters, Easy-Erase",Office Supplies,Art,26,2,0.1,0,5
IN-2022-MK1816092-41390,26/4/2022,30/4/2022,Second Class,MK-1816092,Mike Kennedy,Consumer,Masterton,Wellington,New Zealand,TEC-AC-5860,"SanDisk Flash Drive, Bluetooth",Technology,Accessories,79,2,0,35,5
IN-2022-AC1061592-41618,10/12/2022,14/12/2022,Standard Class,AC-1061592,Ann Chong,Corporate,Christchurch,Canterbury,New Zealand,OFF-SU-4316,"Fiskars Scissors, High Speed",Office Supplies,Supplies,92,4,0,16,5
IN-2022-VG217907-41315,10/2/2022,16/2/2022,Standard Class,VG-217907,Vivek Gonzalez,Consumer,Adelaide,South Australia,Australia,OFF-AP-3568,"Breville Coffee Grinder, Silver",Office Supplies,Appliances,56,1,0.1,7,5
ID-2022-TC2114592-41291,17/1/2022,21/1/2022,Standard Class,TC-2114592,Theresa Coyne,Corporate,Manukau City,Auckland,New Zealand,FUR-CH-4633,"Hon Chairmat, Set of Two",Furniture,Chairs,69,2,0.4,4,5
IN-2022-MH180257-41443,18/6/2022,20/6/2022,Second Class,MH-180257,Michelle Huthwaite,Consumer,Adelaide,South Australia,Australia,OFF-FA-6207,"Stockwell Thumb Tacks, Bulk Pack",Office Supplies,Fasteners,23,2,0.1,8,5
ID-2022-DB132707-41556,9/10/2022,12/10/2022,First Class,DB-132707,Deborah Brumfield,Home Office,Hobart,Tasmania,Australia,OFF-ST-4296,"Fellowes Trays, Wire Frame",Office Supplies,Storage,33,1,0.4,-15,5
IN-2022-CS121757-41394,30/4/2022,5/5/2022,Standard Class,CS-121757,Charles Sheldon,Corporate,Toowoomba,Queensland,Australia,OFF-PA-4143,"Enermax Cards & Envelopes, 8.5 x 11",Office Supplies,Paper,46,1,0.1,19,5
ID-2022-SC203057-41488,2/8/2022,8/8/2022,Standard Class,SC-203057,Sean Christensen,Consumer,Adelaide,South Australia,Australia,OFF-SU-6169,"Stiletto Ruler, High Speed",Office Supplies,Supplies,66,5,0.1,10,5
ID-2022-SC202607-41559,12/10/2022,14/10/2022,Second Class,SC-202607,Scott Cohen,Corporate,Melbourne,Victoria,Australia,FUR-CH-4629,"Hon Bag Chairs, Set of Two",Furniture,Chairs,42,1,0.1,6,5
IN-2022-MD178607-41502,16/8/2022,16/8/2022,Same Day,MD-178607,Michael Dominguez,Corporate,Adelaide,South Australia,Australia,OFF-ST-4030,"Eldon Box, Single Width",Office Supplies,Storage,46,5,0.1,15,5
IN-2022-CC124307-41311,6/2/2022,9/2/2022,First Class,CC-124307,Chuck Clark,Home Office,Brisbane,Queensland,Australia,OFF-AR-6127,"Stanley Sketch Pad, Fluorescent",Office Supplies,Art,82,2,0.1,28,5
IN-2022-DK130907-41537,20/9/2022,25/9/2022,Standard Class,DK-130907,Dave Kipp,Consumer,Albany,Western Australia,Australia,FUR-CH-4654,"Hon Executive Leather Armchair, Adjustable",Furniture,Chairs,1654,4,0.1,165,5
IN-2022-GA1472592-41587,9/11/2022,14/11/2022,Standard Class,GA-1472592,Guy Armstrong,Consumer,Rotorua,Bay of Plenty,New Zealand,OFF-BI-3721,"Cardinal Binder, Durable",Office Supplies,Binders,61,4,0,17,5
IN-2022-DM129557-41452,27/6/2022,2/7/2022,Second Class,DM-129557,Dario Medina,Corporate,Adelaide,South Australia,Australia,FUR-FU-3957,"Deflect-O Stacking Tray, Erganomic",Furniture,Furnishings,64,3,0.1,-1,5
ID-2022-LC1705092-41560,13/10/2022,16/10/2022,Second Class,LC-1705092,Liz Carlisle,Consumer,Auckland,Auckland,New Zealand,OFF-PA-4168,"Enermax Message Books, Multicolor",Office Supplies,Paper,28,2,0.4,4,5
IN-2022-JG151607-41538,21/9/2022,24/9/2022,Second Class,JG-151607,James Galang,Consumer,Melbourne,Victoria,Australia,OFF-FA-3044,"Advantus Paper Clips, Assorted Sizes",Office Supplies,Fasteners,37,3,0.1,10,5
ID-2022-IM150707-41500,14/8/2022,20/8/2022,Standard Class,IM-150707,Irene Maddox,Consumer,Perth,Western Australia,Australia,OFF-BI-4803,"Ibico 3-Hole Punch, Clear",Office Supplies,Binders,80,3,0.1,18,5
ID-2022-SC203057-41488,2/8/2022,8/8/2022,Standard Class,SC-203057,Sean Christensen,Consumer,Adelaide,South Australia,Australia,OFF-ST-4253,"Fellowes Box, Wire Frame",Office Supplies,Storage,67,4,0.1,4,5
IN-2022-CK122057-41514,28/8/2022,1/9/2022,Standard Class,CK-122057,Chloris Kastensmidt,Consumer,Launceston,Tasmania,Australia,OFF-FA-5468,"OIC Paper Clips, Assorted Sizes",Office Supplies,Fasteners,53,5,0.1,18,5
IN-2022-GT1471092-41436,11/6/2022,13/6/2022,Second Class,GT-1471092,Greg Tran,Consumer,Manukau City,Auckland,New Zealand,OFF-ST-6250,"Tenex Folders, Industrial",Office Supplies,Storage,28,2,0.4,-9,5
IN-2022-TS214307-41508,22/8/2022,26/8/2022,Standard Class,TS-214307,Tom Stivers,Corporate,Newcastle,New South Wales,Australia,OFF-EN-5042,"Kraft Peel and Seal, Security-Tint",Office Supplies,Envelopes,41,2,0.1,0,5
IN-2022-CC121457-41531,14/9/2022,17/9/2022,Second Class,CC-121457,Charles Crestani,Consumer,Forster,New South Wales,Australia,OFF-EN-4453,"GlobeWeis Peel and Seal, Set of 50",Office Supplies,Envelopes,85,4,0,23,5
ID-2022-RW195407-41587,9/11/2022,13/11/2022,Standard Class,RW-195407,Rick Wilson,Corporate,Canberra,Australian Capital Territory,Australia,OFF-PA-3988,"Eaton Cards & Envelopes, Premium",Office Supplies,Paper,81,3,0.4,-24,5
ID-2022-RW195407-41587,9/11/2022,13/11/2022,Standard Class,RW-195407,Rick Wilson,Corporate,Canberra,Australian Capital Territory,Australia,TEC-AC-5193,"Memorex Flash Drive, Bluetooth",Technology,Accessories,105,6,0.4,-23,4
IN-2022-EH137657-41447,22/6/2022,27/6/2022,Second Class,EH-137657,Edward Hooks,Corporate,Melbourne,Victoria,Australia,OFF-SU-4993,"Kleencut Trimmer, Easy Grip",Office Supplies,Supplies,77,2,0.1,6,4
